,SG_UF,NR_ZONA,NR_LOCAL_VOTACAO,2009,2010,2011,2013,2015,2020,SY_MODELOS_DISTINTOS
569,AL,1,1147,0,0,0,0,0,24,1
570,AL,1,1180,0,0,0,0,0,32,1
571,AL,1,1198,0,0,0,0,0,24,1
572,AL,1,1210,0,0,0,0,0,8,1
573,AL,1,1228,0,0,0,0,0,12,1
574,AL,1,1279,0,0,0,0,0,40,1
575,AL,1,1422,0,0,0,0,0,8,1
576,AL,1,1473,0,0,0,0,0,28,1
577,AL,1,1520,0,0,0,0,0,12,1
578,AL,1,1597,0,0,0,0,0,36,1
579,AL,1,1635,0,0,0,0,0,40,1
580,AL,1,1660,0,0,0,0,0,48,1
581,AL,1,1678,0,0,0,0,0,16,1
582,AL,1,1686,0,0,0,0,0,24,1
583,AL,1,1694,0,0,0,0,0,36,1
584,AL,1,1716,0,0,0,0,0,28,1
585,AL,1,1724,0,0,0,0,0,20,1
586,AL,1,1775,0,0,0,0,0,12,1
587,AL,1,1783,0,0,0,0,0,24,1
588,AL,1,1791,0,0,0,0,0,32,1
589,AL,1,1805,0,0,0,0,0,20,1
590,AL,1,1813,0,0,0,0,0,16,1
591,AL,1,1821,0,0,0,0,0,12,1
592,AL,1,1830,0,0,0,0,0,20,1
593,AL,1,1848,0,0,0,0,0,7,1
594,AL,1,1856,0,0,0,0,0,16,1
595,AL,1,1864,0,0,0,0,0,24,1
596,AL,1,1872,0,0,0,0,0,24,1
597,AL,1,1880,0,0,0,0,0,24,1
598,AL,1,1899,0,0,0,0,0,16,1
599,AL,1,1902,0,0,0,0,0,16,1
600,AL,1,1910,0,0,0,0,0,15,1
601,AL,1,1929,0,0,0,0,0,16,1
602,AL,1,1945,0,0,0,0,0,19,1
603,AL,1,1953,0,0,0,0,0,32,1
604,AL,1,1961,0,0,0,0,0,56,1
605,AL,1,1970,0,0,0,0,0,16,1
606,AL,1,1988,0,0,0,0,0,16,1
607,AL,1,1996,0,0,0,0,0,16,1
608,AL,1,2003,0,0,0,0,0,12,1
609,AL,1,2020,0,0,0,0,0,26,1
610,AL,1,2046,0,0,0,0,0,12,1
611,AL,1,2070,0,0,0,0,0,8,1
612,AL,1,2097,0,0,0,0,0,12,1
613,AL,1,2100,0,0,0,0,0,16,1
614,AL,1,2151,0,0,0,0,0,12,1
615,AL,1,2160,0,0,0,0,0,5,1
616,AL,2,1031,0,0,0,0,0,32,1
617,AL,2,1040,0,0,0,0,0,20,1
618,AL,2,1058,0,0,0,0,0,20,1
619,AL,2,1074,0,0,0,0,0,36,1
620,AL,2,1082,0,0,0,0,0,32,1
621,AL,2,1090,0,0,0,0,0,32,1
622,AL,2,1104,0,0,0,0,0,32,1
623,AL,2,1112,0,0,0,0,0,24,1
624,AL,2,1120,0,0,0,0,0,48,1
625,AL,2,1139,0,0,0,0,0,48,1
626,AL,2,1201,0,0,0,0,0,36,1
627,AL,2,1210,0,0,0,0,0,40,1
628,AL,2,1228,0,0,0,0,0,48,1
629,AL,2,1236,0,0,0,0,0,24,1
630,AL,2,1260,0,0,0,0,0,39,1
631,AL,2,1309,0,0,0,0,0,48,1
632,AL,2,1317,0,0,0,0,0,20,1
633,AL,2,1333,0,0,0,0,0,28,1
634,AL,2,1368,0,0,0,0,0,28,1
635,AL,2,1376,0,0,0,0,0,28,1
636,AL,2,1384,0,0,0,0,0,32,1
637,AL,2,1392,0,0,0,0,0,12,1
638,AL,2,1422,0,0,0,0,0,32,1
639,AL,2,1430,0,0,0,0,0,36,1
640,AL,2,1473,0,0,0,0,0,16,1
641,AL,2,1490,0,0,0,0,0,24,1
642,AL,2,1503,0,0,0,0,0,12,1
643,AL,2,1511,0,0,0,0,0,32,1
644,AL,2,1520,0,0,0,0,0,16,1
645,AL,2,1538,0,0,0,0,0,20,1
646,AL,2,1546,0,0,0,0,0,36,1
647,AL,2,1562,0,0,0,0,0,52,1
648,AL,2,1589,0,0,0,0,0,20,1
649,AL,2,1597,0,0,0,0,0,20,1
650,AL,2,1600,0,0,0,0,0,20,1
651,AL,2,1635,0,0,0,0,0,16,1
652,AL,2,1643,0,0,0,0,0,38,1
653,AL,2,1651,0,0,0,0,0,12,1
654,AL,2,1686,0,0,0,0,0,16,1
655,AL,2,1694,0,0,0,0,0,16,1
656,AL,2,1775,0,0,0,0,0,40,1
657,AL,2,1821,0,0,0,0,0,164,1
658,AL,2,1856,0,0,0,0,0,80,1
659,AL,2,1953,0,0,0,0,0,79,1
660,AL,2,2046,0,0,0,0,0,44,1
661,AL,2,2054,0,0,0,0,0,12,1
662,AL,2,2062,0,0,0,0,0,40,1
663,AL,2,2070,0,0,0,0,0,20,1
664,AL,2,2089,0,0,0,0,0,8,1
665,AL,3,1074,0,0,0,0,0,52,1
666,AL,3,1082,0,0,0,0,0,24,1
667,AL,3,1104,0,0,0,0,0,32,1
668,AL,3,1112,0,0,0,0,0,24,1
669,AL,3,1163,0,0,0,0,0,84,1
670,AL,3,1171,0,0,0,0,0,44,1
671,AL,3,1180,0,0,0,0,0,16,1
672,AL,3,1198,0,0,0,0,0,24,1
673,AL,3,1201,0,0,0,0,0,39,1
674,AL,3,1236,0,0,0,0,0,20,1
675,AL,3,1287,0,0,0,0,0,44,1
676,AL,3,1309,0,0,0,0,0,32,1
677,AL,3,1317,0,0,0,0,0,24,1
678,AL,3,1333,0,0,0,0,0,28,1
679,AL,3,1341,0,0,0,0,0,28,1
680,AL,3,1368,0,0,0,0,0,59,1
681,AL,3,1376,0,0,0,0,0,28,1
682,AL,3,1384,0,0,0,0,0,28,1
683,AL,3,1422,0,0,0,0,0,47,1
684,AL,3,1430,0,0,0,0,0,52,1
685,AL,3,1449,0,0,0,0,0,50,1
686,AL,3,1457,0,0,0,0,0,40,1
687,AL,3,1465,0,0,0,0,0,20,1
688,AL,3,1481,0,0,0,0,0,16,1
689,AL,3,1490,0,0,0,0,0,16,1
690,AL,3,1503,0,0,0,0,0,24,1
691,AL,3,1511,0,0,0,0,0,36,1
692,AL,3,1520,0,0,0,0,0,12,1
693,AL,3,1546,0,0,0,0,0,14,1
694,AL,3,1554,0,0,0,0,0,43,1
695,AL,3,1562,0,0,0,0,0,24,1
696,AL,3,1570,0,0,0,0,0,12,1
697,AL,3,1589,0,0,0,0,0,8,1
698,AL,3,1597,0,0,0,0,0,12,1
699,AL,3,1678,0,0,0,0,0,16,1
700,AL,3,1708,0,0,0,0,0,24,1
701,AL,3,1716,0,0,0,0,0,51,1
702,AL,3,1805,0,0,0,0,0,20,1
703,AL,3,1830,0,0,0,0,0,28,1
704,AL,3,1864,0,0,0,0,0,28,1
705,AL,3,1872,0,0,0,0,0,28,1
706,AL,3,1880,0,0,0,0,0,12,1
707,AL,3,1899,0,0,0,0,0,16,1
708,AL,3,1902,0,0,0,0,0,28,1
709,AL,3,1910,0,0,0,0,0,15,1
710,AL,3,1961,0,0,0,0,0,16,1
711,AL,3,1988,0,0,0,0,0,32,1
712,AL,3,1996,0,0,0,0,0,32,1
713,AL,3,2003,0,0,0,0,0,23,1
714,AL,3,2011,0,0,0,0,0,16,1
715,AL,5,1015,12,8,0,22,58,0,4
716,AL,5,1023,11,0,0,8,8,0,3
717,AL,5,1031,0,16,0,8,8,0,3
718,AL,5,1040,27,44,0,24,8,0,4
719,AL,5,1058,12,16,0,8,32,0,4
720,AL,5,1066,0,0,0,8,10,0,2
721,AL,5,1074,4,8,0,0,4,0,3
722,AL,5,1112,8,4,0,4,8,0,4
723,AL,5,1180,0,0,0,11,27,0,2
724,AL,5,1198,0,4,0,16,12,0,3
725,AL,6,1015,0,0,0,0,0,27,1
726,AL,6,1023,0,0,0,0,0,28,1
727,AL,6,1031,0,0,0,0,0,36,1
728,AL,6,1040,0,0,0,0,0,23,1
729,AL,6,1058,0,0,0,0,0,23,1
730,AL,6,1066,0,0,0,0,0,28,1
731,AL,6,1074,0,0,0,0,0,28,1
732,AL,6,1082,0,0,0,0,0,24,1
733,AL,6,1139,0,0,0,0,0,40,1
734,AL,6,1236,0,0,0,0,0,59,1
735,AL,6,1252,0,0,0,0,0,43,1
736,AL,6,1279,0,0,0,0,0,36,1
737,AL,6,1317,0,0,0,0,0,32,1
738,AL,6,1341,0,0,0,0,0,12,1
739,AL,6,1350,0,0,0,0,0,24,1
740,AL,6,1376,0,0,0,0,0,24,1
741,AL,6,1384,0,0,0,0,0,12,1
742,AL,6,1414,0,0,0,0,0,32,1
743,AL,6,1422,0,0,0,0,0,47,1
744,AL,7,1015,16,27,0,4,20,0,4
745,AL,7,1023,16,4,0,0,0,0,2
746,AL,7,1074,23,0,0,0,4,0,2
747,AL,7,1082,8,8,0,0,3,0,3
748,AL,7,1090,24,24,0,4,0,0,3
749,AL,7,1104,20,8,0,4,4,0,4
750,AL,7,1139,8,16,0,0,8,0,3
751,AL,7,1147,20,16,0,4,0,0,3
752,AL,7,1155,8,12,0,8,0,0,3
753,AL,7,1180,32,8,0,4,0,0,3
754,AL,7,1244,7,0,0,4,4,0,3
755,AL,7,1325,27,0,0,4,4,0,3
756,AL,7,1333,20,4,0,24,8,0,4
757,AL,7,1350,12,0,0,12,8,0,3
758,AL,8,1015,0,0,0,0,0,56,1
759,AL,8,1023,0,0,0,0,0,88,1
760,AL,8,1031,0,0,0,0,0,48,1
761,AL,8,1040,0,0,0,0,0,44,1
762,AL,8,1058,0,0,0,0,0,24,1
763,AL,8,1074,0,0,0,0,0,44,1
764,AL,8,1082,0,0,0,0,0,56,1
765,AL,8,1104,0,0,0,0,0,40,1
766,AL,8,1112,0,0,0,0,0,27,1
767,AL,8,1120,0,0,0,0,0,20,1
768,AL,8,1139,0,0,0,0,0,20,1
769,AL,8,1171,0,0,0,0,0,11,1
770,AL,8,1180,0,0,0,0,0,16,1
771,AL,8,1201,0,0,0,0,0,24,1
772,AL,8,1228,0,0,0,0,0,4,1
773,AL,8,1236,0,0,0,0,0,20,1
774,AL,8,1244,0,0,0,0,0,4,1
775,AL,8,1252,0,0,0,0,0,24,1
776,AL,9,1015,16,44,0,4,8,0,4
777,AL,9,1023,12,8,0,0,0,0,2
778,AL,9,1040,16,24,0,0,0,0,2
779,AL,9,1058,28,32,0,0,0,0,2
780,AL,9,1066,4,12,0,8,8,0,4
781,AL,9,1082,36,20,0,4,0,0,3
782,AL,9,1090,24,31,0,0,0,0,2
783,AL,9,1163,8,8,0,4,4,0,4
784,AL,9,1171,0,16,0,0,8,0,2
785,AL,9,1180,40,27,0,0,0,0,2
786,AL,9,1198,16,20,0,0,0,0,2
787,AL,10,1015,24,0,0,0,7,0,2
788,AL,10,1023,12,0,0,4,4,0,3
789,AL,10,1058,32,0,0,20,31,0,3
790,AL,10,1074,16,12,0,15,43,0,4
791,AL,10,1082,0,0,0,12,16,0,2
792,AL,10,1090,20,4,0,4,8,0,4
793,AL,10,1112,4,0,0,0,27,0,2
794,AL,10,1120,28,4,0,12,20,0,4
795,AL,10,1139,15,0,0,4,36,0,3
796,AL,10,1171,12,0,0,4,0,0,2
797,AL,10,1201,11,0,0,16,27,0,3
798,AL,10,1210,0,0,0,0,16,0,1
799,AL,10,1228,0,0,0,0,12,0,1
800,AL,10,1236,0,4,0,0,4,0,2
801,AL,10,1244,0,4,0,4,0,0,2
802,AL,10,1252,0,4,0,4,16,0,3
803,AL,10,1279,0,0,0,4,4,0,2
804,AL,10,1287,0,0,0,4,12,0,2
805,AL,10,1295,8,0,0,6,0,0,2
806,AL,10,1309,8,0,0,20,12,0,3
807,AL,10,1317,0,0,0,0,4,0,1
808,AL,11,1015,4,24,0,4,16,0,4
809,AL,11,1023,16,4,0,4,0,0,3
810,AL,11,1031,4,0,0,0,8,0,2
811,AL,11,1040,20,19,0,11,8,0,4
812,AL,11,1058,4,20,0,4,0,0,3
813,AL,11,1066,4,24,0,8,0,0,3
814,AL,11,1074,8,11,0,8,4,0,4
815,AL,11,1082,12,12,0,0,0,0,2
816,AL,11,1090,4,0,0,3,0,0,2
817,AL,11,1104,4,20,0,0,8,0,3
818,AL,11,1147,16,8,0,4,4,0,4
819,AL,11,1180,4,4,0,0,0,0,2
820,AL,11,1201,12,12,0,0,0,0,2
821,AL,11,1210,0,4,0,0,0,0,1
822,AL,11,1228,8,0,0,0,4,0,2
823,AL,11,1236,12,0,0,0,4,0,2
824,AL,11,1244,4,0,0,0,0,0,1
825,AL,11,1252,4,0,0,0,3,0,2
826,AL,11,1260,4,8,0,0,0,0,2
827,AL,11,1279,8,4,0,0,0,0,2
828,AL,11,1287,4,8,0,0,0,0,2
829,AL,11,1295,0,4,0,0,0,0,1
830,AL,11,1317,4,0,0,0,0,0,1
831,AL,11,1341,0,0,0,0,4,0,1
832,AL,12,1015,4,20,0,0,39,0,3
833,AL,12,1023,12,28,0,4,38,0,4
834,AL,12,1031,0,32,0,4,43,0,3
835,AL,12,1040,0,4,0,0,12,0,2
836,AL,12,1058,4,44,0,8,35,0,4
837,AL,12,1066,0,4,0,0,16,0,2
838,AL,12,1082,0,44,0,0,19,0,2
839,AL,12,1090,0,4,0,3,8,0,3
840,AL,12,1210,12,12,0,4,12,0,4
841,AL,12,1228,3,8,0,0,4,0,3
842,AL,12,1236,0,4,0,0,4,0,2
843,AL,12,1244,4,8,0,0,0,0,2
844,AL,12,1260,0,8,0,0,0,0,1
845,AL,12,1279,0,4,0,0,0,0,1
846,AL,13,1015,41,24,0,35,24,0,4
847,AL,13,1023,40,12,0,8,10,0,4
848,AL,13,1031,12,11,0,20,4,0,4
849,AL,13,1040,16,24,0,16,28,0,4
850,AL,13,1058,11,8,0,0,4,0,3
851,AL,13,1066,12,0,0,4,28,0,3
852,AL,13,1074,7,4,0,12,23,0,4
853,AL,13,1120,4,8,0,0,0,0,2
854,AL,13,1163,15,20,0,10,0,0,3
855,AL,13,1309,4,4,0,0,4,0,3
856,AL,13,1317,8,16,0,0,12,0,3
857,AL,13,1350,4,0,0,4,0,0,2
858,AL,13,1368,12,4,0,0,4,0,3
859,AL,13,1376,8,8,0,0,3,0,3
860,AL,13,1384,0,8,0,4,24,0,3
861,AL,13,1392,4,0,0,0,0,0,1
862,AL,13,1406,8,0,0,0,0,0,1
863,AL,13,1414,12,0,0,0,0,0,1
864,AL,13,1422,7,0,0,0,0,0,1
865,AL,13,1430,4,7,0,8,4,0,4
866,AL,13,1449,8,0,0,0,7,0,2
867,AL,14,1015,36,48,0,12,56,0,4
868,AL,14,1023,0,8,0,8,28,0,3
869,AL,14,1031,4,3,0,8,20,0,4
870,AL,14,1040,8,20,0,0,8,0,3
871,AL,14,1058,23,32,0,4,16,0,4
872,AL,14,1066,0,12,0,0,4,0,2
873,AL,14,1074,4,4,0,4,32,0,4
874,AL,14,1082,16,20,0,0,12,0,3
875,AL,14,1104,32,32,0,0,4,0,3
876,AL,14,1112,4,4,0,0,4,0,3
877,AL,14,1120,4,4,0,0,4,0,3
878,AL,14,1180,0,4,0,4,0,0,2
879,AL,14,1198,8,4,0,0,4,0,3
880,AL,14,1236,12,7,0,12,0,0,3
881,AL,14,1244,16,4,0,8,0,0,3
882,AL,14,1252,8,8,0,0,0,0,2
883,AL,14,1260,8,8,0,0,0,0,2
884,AL,14,1279,12,0,0,4,0,0,2
885,AL,14,1287,4,12,0,0,0,0,2
886,AL,14,1295,0,12,0,0,0,0,1
887,AL,14,1309,8,0,0,0,0,0,1
888,AL,15,1040,0,0,0,0,0,40,1
889,AL,15,1058,0,0,0,0,0,36,1
890,AL,15,1090,0,0,0,0,0,15,1
891,AL,15,1139,0,0,0,0,0,52,1
892,AL,15,1163,0,0,0,0,0,40,1
893,AL,15,1171,0,0,0,0,0,20,1
894,AL,15,1180,0,0,0,0,0,24,1
895,AL,15,1228,0,0,0,0,0,24,1
896,AL,15,1244,0,0,0,0,0,20,1
897,AL,15,1252,0,0,0,0,0,28,1
898,AL,15,1279,0,0,0,0,0,20,1
899,AL,15,1295,0,0,0,0,0,28,1
900,AL,15,1341,0,0,0,0,0,12,1
901,AL,15,1368,0,0,0,0,0,16,1
902,AL,15,1376,0,0,0,0,0,48,1
903,AL,15,1384,0,0,0,0,0,28,1
904,AL,15,1392,0,0,0,0,0,36,1
905,AL,15,1414,0,0,0,0,0,16,1
906,AL,15,1430,0,0,0,0,0,28,1
907,AL,15,1465,0,0,0,0,0,27,1
908,AL,15,1490,0,0,0,0,0,16,1
909,AL,15,1503,0,0,0,0,0,16,1
910,AL,15,1511,0,0,0,0,0,32,1
911,AL,15,1520,0,0,0,0,0,20,1
912,AL,15,1546,0,0,0,0,0,64,1
913,AL,15,1554,0,0,0,0,0,12,1
914,AL,15,1562,0,0,0,0,0,24,1
915,AL,16,1015,12,16,0,8,0,0,3
916,AL,16,1040,0,12,0,12,7,0,3
917,AL,16,1058,0,15,0,0,8,0,2
918,AL,16,1066,4,38,0,23,8,0,4
919,AL,16,1074,15,14,0,4,20,0,4
920,AL,16,1082,0,24,0,0,0,0,1
921,AL,16,1090,16,16,0,0,0,0,2
922,AL,16,1104,23,7,0,0,0,0,2
923,AL,16,1112,28,0,0,0,0,0,1
924,AL,16,1120,20,4,0,0,0,0,2
925,AL,16,1139,28,12,0,0,0,0,2
926,AL,16,1147,4,7,0,4,4,0,4
927,AL,16,1155,20,8,0,0,0,0,2
928,AL,16,1163,7,16,0,0,0,0,2
929,AL,16,1171,4,0,0,0,4,0,2
930,AL,16,1228,12,8,0,0,0,0,2
931,AL,16,1236,20,0,0,0,0,0,1
932,AL,17,1015,16,8,0,0,32,0,3
933,AL,17,1023,0,4,0,4,28,0,3
934,AL,17,1031,8,24,0,15,50,0,4
935,AL,17,1040,4,19,0,0,36,0,3
936,AL,17,1066,0,18,0,0,27,0,2
937,AL,17,1074,0,19,0,0,16,0,2
938,AL,17,1090,0,4,0,0,24,0,2
939,AL,17,1104,0,8,0,0,4,0,2
940,AL,17,1139,0,24,0,0,24,0,2
941,AL,17,1147,0,20,0,0,31,0,2
942,AL,17,1198,0,8,0,4,16,0,3
943,AL,17,1236,0,4,0,4,19,0,3
944,AL,18,1015,0,0,0,0,0,47,1
945,AL,18,1023,0,0,0,0,0,45,1
946,AL,18,1031,0,0,0,0,0,46,1
947,AL,18,1066,0,0,0,0,0,40,1
948,AL,18,1074,0,0,0,0,0,18,1
949,AL,18,1120,0,0,0,0,0,44,1
950,AL,18,1198,0,0,0,0,0,35,1
951,AL,18,1236,0,0,0,0,0,44,1
952,AL,18,1244,0,0,0,0,0,32,1
953,AL,18,1252,0,0,0,0,0,20,1
954,AL,18,1260,0,0,0,0,0,24,1
955,AL,18,1279,0,0,0,0,0,58,1
956,AL,18,1287,0,0,0,0,0,52,1
957,AL,18,1295,0,0,0,0,0,28,1
958,AL,18,1309,0,0,0,0,0,44,1
959,AL,18,1317,0,0,0,0,0,28,1
960,AL,18,1333,0,0,0,0,0,31,1
961,AL,18,1341,0,0,0,0,0,16,1
962,AL,18,1350,0,0,0,0,0,20,1
963,AL,19,1015,8,12,0,0,0,0,2
964,AL,19,1031,7,4,0,12,4,0,4
965,AL,19,1040,24,4,0,4,44,0,4
966,AL,19,1058,19,8,0,0,32,0,3
967,AL,19,1090,4,0,0,0,20,0,2
968,AL,19,1112,11,11,0,0,16,0,3
969,AL,19,1147,20,0,0,0,8,0,2
970,AL,19,1155,4,0,0,4,8,0,3
971,AL,19,1163,20,4,0,0,4,0,3
972,AL,19,1180,4,15,0,0,0,0,2
973,AL,19,1198,0,4,0,0,8,0,2
974,AL,19,1210,15,0,0,0,8,0,2
975,AL,19,1236,22,4,0,0,16,0,3
976,AL,19,1244,4,0,0,0,16,0,2
977,AL,19,1260,40,0,0,0,20,0,2
978,AL,19,1279,24,8,0,0,36,0,3
979,AL,19,1287,8,0,0,0,16,0,2
980,AL,19,1309,8,0,0,3,0,0,2
981,AL,19,1317,0,0,0,0,4,0,1
982,AL,19,1333,0,0,0,0,4,0,1
983,AL,20,1015,0,16,0,0,0,0,1
984,AL,20,1023,3,4,0,0,0,0,2
985,AL,20,1031,16,4,0,0,0,0,2
986,AL,20,1058,24,20,0,0,0,0,2
987,AL,20,1074,20,0,0,0,0,0,1
988,AL,20,1082,0,4,0,0,0,0,1
989,AL,20,1090,8,11,0,0,0,0,2
990,AL,20,1104,20,0,0,0,0,0,1
991,AL,20,1120,0,7,0,0,0,0,1
992,AL,20,1147,12,4,0,0,0,0,2
993,AL,20,1163,4,27,0,0,0,0,2
994,AL,20,1171,4,0,0,0,4,0,2
995,AL,20,1180,4,0,0,0,4,0,2
996,AL,20,1228,4,0,0,0,0,0,1
997,AL,20,1333,8,0,0,0,0,0,1
998,AL,20,1368,19,32,0,0,0,0,2
999,AL,20,1376,20,35,0,0,3,0,3
1000,AL,21,1040,16,35,0,0,24,0,3
1001,AL,21,1058,8,26,0,0,0,0,2
1002,AL,21,1120,12,27,0,0,25,0,3
1003,AL,21,1147,16,12,0,4,4,0,4
1004,AL,21,1155,8,8,0,0,12,0,3
1005,AL,21,1180,0,12,0,0,12,0,2
1006,AL,21,1198,8,4,0,0,4,0,3
1007,AL,21,1236,15,12,0,0,4,0,3
1008,AL,21,1260,4,8,0,3,0,0,3
1009,AL,21,1341,32,12,0,8,11,0,4
1010,AL,21,1368,0,24,0,8,8,0,3
1011,AL,21,1899,0,12,0,16,12,0,3
1012,AL,21,1902,4,8,0,4,4,0,4
1013,AL,21,1910,4,0,0,4,16,0,3
1014,AL,21,1929,4,35,0,12,12,0,4
1015,AL,21,1945,0,0,0,12,0,0,1
1016,AL,21,1953,0,4,0,0,11,0,2
1017,AL,21,1961,4,0,0,0,0,0,1
1018,AL,21,1970,4,0,0,0,8,0,2
1019,AL,21,1988,8,12,0,4,8,0,4
1020,AL,22,1120,4,28,0,16,16,0,4
1021,AL,22,1147,0,20,0,4,20,0,3
1022,AL,22,1155,8,16,0,0,40,0,3
1023,AL,22,1163,4,4,0,0,24,0,3
1024,AL,22,1171,0,20,0,0,4,0,2
1025,AL,22,1180,0,8,0,4,8,0,3
1026,AL,22,1260,0,8,0,4,16,0,3
1027,AL,22,1317,12,16,0,8,4,0,4
1028,AL,22,1325,4,16,0,8,4,0,4
1029,AL,22,1333,16,16,0,0,8,0,3
1030,AL,22,1368,8,8,0,0,4,0,3
1031,AL,22,1376,4,20,0,0,8,0,3
1032,AL,22,1384,0,4,0,0,16,0,2
1033,AL,22,1430,8,12,0,4,8,0,4
1034,AL,22,1457,0,28,0,0,8,0,2
1035,AL,22,1465,4,16,0,8,12,0,4
1036,AL,22,1511,8,12,0,0,4,0,3
1037,AL,22,1570,12,20,0,0,16,0,3
1038,AL,22,1589,16,12,0,4,8,0,4
1039,AL,22,1597,0,12,0,4,36,0,3
1040,AL,22,1635,8,8,0,0,0,0,2
1041,AL,22,1643,0,4,0,0,12,0,2
1042,AL,22,1651,4,8,0,0,24,0,3
1043,AL,22,1660,0,8,0,0,4,0,2
1044,AL,22,1686,12,20,0,0,0,0,2
1045,AL,22,1694,0,16,0,0,12,0,2
1046,AL,22,1708,4,20,0,0,4,0,3
1047,AL,22,1716,0,20,0,4,0,0,2
1048,AL,22,1724,8,16,0,0,8,0,3
1049,AL,22,1732,4,8,0,4,24,0,4
1050,AL,26,1015,0,0,0,0,0,55,1
1051,AL,26,1023,0,0,0,0,0,52,1
1052,AL,26,1031,0,0,0,0,0,19,1
1053,AL,26,1074,0,0,0,0,0,12,1
1054,AL,26,1082,0,0,0,0,0,31,1
1055,AL,26,1112,0,0,0,0,0,36,1
1056,AL,26,1120,0,0,0,0,0,28,1
1057,AL,26,1155,0,0,0,0,0,28,1
1058,AL,26,1180,0,0,0,0,0,40,1
1059,AL,26,1198,0,0,0,0,0,16,1
1060,AL,26,1201,0,0,0,0,0,23,1
1061,AL,26,1228,0,0,0,0,0,44,1
1062,AL,26,1236,0,0,0,0,0,16,1
1063,AL,26,1252,0,0,0,0,0,12,1
1064,AL,26,1279,0,0,0,0,0,44,1
1065,AL,26,1325,0,0,0,0,0,36,1
1066,AL,26,1333,0,0,0,0,0,15,1
1067,AL,26,1350,0,0,0,0,0,24,1
1068,AL,26,1368,0,0,0,0,0,12,1
1069,AL,27,1015,23,40,0,4,12,0,4
1070,AL,27,1023,20,24,0,0,0,0,2
1071,AL,27,1031,16,16,0,0,0,0,2
1072,AL,27,1040,12,4,0,4,4,0,4
1073,AL,27,1082,4,4,0,0,24,0,3
1074,AL,27,1147,24,12,0,0,4,0,3
1075,AL,27,1163,8,16,0,3,0,0,3
1076,AL,27,1171,0,4,0,8,27,0,3
1077,AL,27,1180,4,12,0,8,12,0,4
1078,AL,27,1228,0,4,0,0,14,0,2
1079,AL,28,1015,0,37,0,15,15,0,3
1080,AL,28,1023,4,0,0,8,4,0,3
1081,AL,28,1031,0,54,0,3,0,0,2
1082,AL,28,1040,32,32,0,0,0,0,2
1083,AL,28,1058,8,39,0,0,0,0,2
1084,AL,28,1066,4,28,0,8,8,0,4
1085,AL,28,1074,0,7,0,0,0,0,1
1086,AL,28,1082,4,7,0,4,4,0,4
1087,AL,28,1090,0,18,0,0,0,0,1
1088,AL,28,1104,0,4,0,0,0,0,1
1089,AL,29,1015,47,16,0,16,36,0,4
1090,AL,29,1023,54,42,0,4,8,0,4
1091,AL,29,1031,12,0,0,4,0,0,2
1092,AL,29,1040,4,4,0,0,0,0,2
1093,AL,29,1058,12,20,0,8,8,0,4
1094,AL,29,1066,0,4,0,16,4,0,3
1095,AL,29,1074,12,0,0,0,0,0,1
1096,AL,31,1015,52,40,0,12,24,0,4
1097,AL,31,1023,0,24,0,8,24,0,3
1098,AL,31,1031,24,0,0,0,8,0,2
1099,AL,31,1040,16,8,0,0,7,0,3
1100,AL,31,1058,4,0,0,4,0,0,2
1101,AL,31,1074,28,12,0,0,0,0,2
1102,AL,31,1090,8,0,0,0,0,0,1
1103,AL,31,1104,11,4,0,4,4,0,4
1104,AL,31,1112,12,8,0,0,0,0,2
1105,AL,31,1139,4,0,0,8,0,0,2
1106,AL,31,1147,4,4,0,0,4,0,3
1107,AL,33,1015,0,0,0,0,0,28,1
1108,AL,33,1031,0,0,0,0,0,60,1
1109,AL,33,1040,0,0,0,0,0,24,1
1110,AL,33,1058,0,0,0,0,0,44,1
1111,AL,33,1066,0,0,0,0,0,36,1
1112,AL,33,1074,0,0,0,0,0,52,1
1113,AL,33,1082,0,0,0,0,0,56,1
1114,AL,33,1090,0,0,0,0,0,24,1
1115,AL,33,1104,0,0,0,0,0,48,1
1116,AL,33,1139,0,0,0,0,0,44,1
1117,AL,33,1147,0,0,0,0,0,20,1
1118,AL,33,1155,0,0,0,0,0,12,1
1119,AL,33,1163,0,0,0,0,0,24,1
1120,AL,33,1180,0,0,0,0,0,72,1
1121,AL,33,1198,0,0,0,0,0,32,1
1122,AL,33,1201,0,0,0,0,0,36,1
1123,AL,33,1210,0,0,0,0,0,40,1
1124,AL,33,1228,0,0,0,0,0,24,1
1125,AL,33,1236,0,0,0,0,0,56,1
1126,AL,33,1244,0,0,0,0,0,48,1
1127,AL,33,1252,0,0,0,0,0,20,1
1128,AL,33,1260,0,0,0,0,0,8,1
1129,AL,33,1279,0,0,0,0,0,36,1
1130,AL,33,1287,0,0,0,0,0,20,1
1131,AL,33,1295,0,0,0,0,0,27,1
1132,AL,33,1309,0,0,0,0,0,12,1
1133,AL,33,1317,0,0,0,0,0,20,1
1134,AL,33,1325,0,0,0,0,0,4,1
1135,AL,33,1333,0,0,0,0,0,8,1
1136,AL,33,1341,0,0,0,0,0,16,1
1137,AL,33,1350,0,0,0,0,0,20,1
1138,AL,34,1031,0,0,0,4,32,0,2
1139,AL,34,1040,0,0,0,8,0,0,1
1140,AL,34,1058,4,4,0,24,12,0,4
1141,AL,34,1066,20,4,0,0,4,0,3
1142,AL,34,1074,8,0,0,4,36,0,3
